step,run_id,timestamp,name,num_citizens="100",num_corporate_media="3",num_influencers="5",num_government="1",network_type="small_world",steps="75",simulationName="low-trust-high-accuracy-s1",truth_seeking_mean="0",truth_seeking_std="2.5",confirmation_bias_min="3",confirmation_bias_max="8",critical_thinking_min="3",critical_thinking_max="8",social_conformity_min="3",social_conformity_max="8",initial_trust_in_corporate="5",initial_trust_in_influencers="5",initial_trust_in_government="1",corporate_bias_min="-3",corporate_bias_max="3",truth_commitment_corporate="6",corporate_publication_rate="1",corporate_influence_reach="0.7",influencer_bias_min="-4",influencer_bias_max="4",truth_commitment_influencer="4",influencer_publication_rate="1",influencer_influence_reach="0.5",government_bias="1",truth_commitment_government="10",government_publication_rate="1",government_influence_reach="0.6",small_world_k="4",small_world_p="0.1",scale_free_m="3",random_p="0.1",avg_trust_corporate,avg_trust_government,avg_trust_influencer,avg_truth_assessment,trust_var_corporate,trust_var_government,trust_var_influencer
32,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,1.9715882704603134,4.291656631944022,0.5205050066007911,0.47624769661561794,1.4027688727062684,0.3371232663142027
33,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,1.9715882704603134,4.291656631944022,0.520245650978638,0.47624769661561794,1.4027688727062684,0.3371232663142027
34,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,1.9715882704603134,4.291656631944022,0.5199901670726939,0.47624769661561794,1.4027688727062684,0.3371232663142027
35,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,1.9963826873265103,4.291656631944022,0.5201018151467861,0.47624769661561794,1.4154504911718078,0.3371232663142027
36,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5202020345387074,0.47624769661561794,1.4415274286183815,0.3371232663142027
37,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5199109519411654,0.47624769661561794,1.4415274286183815,0.3371232663142027
38,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5196289682568019,0.47624769661561794,1.4415274286183815,0.3371232663142027
39,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5193554337215296,0.47624769661561794,1.4415274286183815,0.3371232663142027
40,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5190897848517408,0.47624769661561794,1.4415274286183815,0.3371232663142027
41,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5188315308550893,0.47624769661561794,1.4415274286183815,0.3371232663142027
42,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5185802422634523,0.47624769661561794,1.4415274286183815,0.3371232663142027
43,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5183355414192823,0.47624769661561794,1.4415274286183815,0.3371232663142027
44,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5180970945083433,0.47624769661561794,1.4415274286183815,0.3371232663142027
45,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5178646048831945,0.47624769661561794,1.4415274286183815,0.3371232663142027
46,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5176378074644998,0.47624769661561794,1.4415274286183815,0.3371232663142027
47,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5174164640427679,0.47624769661561794,1.4415274286183815,0.3371232663142027
48,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5172003593326747,0.47624769661561794,1.4415274286183815,0.3371232663142027
49,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5169892976567088,0.47624769661561794,1.4415274286183815,0.3371232663142027
50,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5167831001553358,0.47624769661561794,1.4415274286183815,0.3371232663142027
51,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5165816024379123,0.47624769661561794,1.4415274286183815,0.3371232663142027
52,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5163846526027543,0.47624769661561794,1.4415274286183815,0.3371232663142027
53,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5161921095665802,0.47624769661561794,1.4415274286183815,0.3371232663142027
54,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5160038416533824,0.47624769661561794,1.4415274286183815,0.3371232663142027
55,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5158197254009845,0.47624769661561794,1.4415274286183815,0.3371232663142027
56,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5156396445503763,0.47624769661561794,1.4415274286183815,0.3371232663142027
57,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5154634891886203,0.47624769661561794,1.4415274286183815,0.3371232663142027
58,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.515291155020881,0.47624769661561794,1.4415274286183815,0.3371232663142027
59,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5151225427511001,0.47624769661561794,1.4415274286183815,0.3371232663142027
60,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5149575575541535,0.47624769661561794,1.4415274286183815,0.3371232663142027
61,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5147961086251023,0.47624769661561794,1.4415274286183815,0.3371232663142027
62,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5146381087934622,0.47624769661561794,1.4415274286183815,0.3371232663142027
63,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5144834741923515,0.47624769661561794,1.4415274286183815,0.3371232663142027
64,run_1746380298,2025-05-04 13:38:18,low-trust-high-accuracy-s1,"100","3","5","1","small_world","75","low-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.746554590385122,2.0255442004907436,4.291656631944022,0.5143321239740033,0.47624769661561794,1.4415274286183815,0.3371232663142027
