step,run_id,timestamp,name,num_citizens="100",num_corporate_media="3",num_influencers="5",num_government="1",network_type="small_world",steps="75",simulationName="high-trust-low-accuracy-s2",truth_seeking_mean="0",truth_seeking_std="2.5",confirmation_bias_min="3",confirmation_bias_max="8",critical_thinking_min="3",critical_thinking_max="8",social_conformity_min="3",social_conformity_max="8",initial_trust_in_corporate="5",initial_trust_in_influencers="5",initial_trust_in_government="8",corporate_bias_min="-3",corporate_bias_max="3",truth_commitment_corporate="6",corporate_publication_rate="1",corporate_influence_reach="0.7",influencer_bias_min="-4",influencer_bias_max="4",truth_commitment_influencer="4",influencer_publication_rate="1",influencer_influence_reach="0.5",government_bias="1",truth_commitment_government="1",government_publication_rate="1",government_influence_reach="0.6",small_world_k="4",small_world_p="0.1",scale_free_m="3",random_p="0.1",avg_trust_corporate,avg_trust_government,avg_trust_influencer,avg_truth_assessment,trust_var_corporate,trust_var_government,trust_var_influencer
55,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.478427823286094,0.45253994900033556,1.9187367249813752,0.4358511250543367
56,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.47842960780214033,0.45253994900033556,1.9187367249813752,0.4358511250543367
57,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784313295551744,0.45253994900033556,1.9187367249813752,0.4358511250543367
58,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.47843299750880014,0.45253994900033556,1.9187367249813752,0.4358511250543367
59,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784346191101056,0.45253994900033556,1.9187367249813752,0.4358511250543367
60,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784362004892166,0.45253994900033556,1.9187367249813752,0.4358511250543367
61,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784377466366134,0.45253994900033556,1.9187367249813752,0.4358511250543367
62,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.47843926155992816,0.45253994900033556,1.9187367249813752,0.4358511250543367
63,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784407484220327,0.45253994900033556,1.9187367249813752,0.4358511250543367
64,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.47844220966223405,0.45253994900033556,1.9187367249813752,0.4358511250543367
65,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784436471023314,0.45253994900033556,1.9187367249813752,0.4358511250543367
66,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784450620391914,0.45253994900033556,1.9187367249813752,0.4358511250543367
67,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784464553253766,0.45253994900033556,1.9187367249813752,0.4358511250543367
68,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.47844782743923303,0.45253994900033556,1.9187367249813752,0.4358511250543367
69,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784491785457042,0.45253994900033556,1.9187367249813752,0.4358511250543367
70,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784505085490168,0.45253994900033556,1.9187367249813752,0.4358511250543367
71,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784518171382504,0.45253994900033556,1.9187367249813752,0.4358511250543367
72,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.4784531038266968,0.45253994900033556,1.9187367249813752,0.4358511250543367
73,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.47845436798580127,0.45253994900033556,1.9187367249813752,0.4358511250543367
74,run_1746380823,2025-05-04 13:47:03,high-trust-low-accuracy-s2,"100","3","5","1","small_world","75","high-trust-low-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","4","0.1","3","0.1",5.687990972309624,6.863933772235697,4.1413649503725045,0.47845560887438926,0.45253994900033556,1.9187367249813752,0.4358511250543367
