step,run_id,timestamp,name,num_citizens="100",num_corporate_media="3",num_influencers="5",num_government="1",network_type="small_world",steps="75",simulationName="low-trust-high-accuracy-s2",truth_seeking_mean="0",truth_seeking_std="2.5",confirmation_bias_min="3",confirmation_bias_max="8",critical_thinking_min="3",critical_thinking_max="8",social_conformity_min="3",social_conformity_max="8",initial_trust_in_corporate="5",initial_trust_in_influencers="5",initial_trust_in_government="1",corporate_bias_min="-3",corporate_bias_max="3",truth_commitment_corporate="6",corporate_publication_rate="1",corporate_influence_reach="0.7",influencer_bias_min="-4",influencer_bias_max="4",truth_commitment_influencer="4",influencer_publication_rate="1",influencer_influence_reach="0.5",government_bias="1",truth_commitment_government="10",government_publication_rate="1",government_influence_reach="0.6",small_world_k="4",small_world_p="0.1",scale_free_m="3",random_p="0.1",avg_trust_corporate,avg_trust_government,avg_trust_influencer,avg_truth_assessment,trust_var_corporate,trust_var_government,trust_var_influencer
18,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.5598845817303961,4.829496978153472,0.509756825962097,0.33893210133018853,0.5509659550206902,0.01788780196544313
19,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.5598845817303961,4.826194718596143,0.5094651106082388,0.33893210133018853,0.5509659550206902,0.017841298398763826
20,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.574182968864388,4.826194718596143,0.509599646238843,0.33893210133018853,0.5551950056095386,0.017841298398763826
21,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.574182968864388,4.826194718596143,0.5096238812097421,0.33893210133018853,0.5551950056095386,0.017841298398763826
22,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.5919906924139113,4.826194718596143,0.5097652190500106,0.33893210133018853,0.5661396092403834,0.017841298398763826
23,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.5919906924139113,4.826194718596143,0.5097989569127868,0.33893210133018853,0.5661396092403834,0.017841298398763826
24,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.5919906924139113,4.826194718596143,0.5098339282197101,0.33893210133018853,0.5661396092403834,0.017841298398763826
25,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.5919906924139113,4.8240225088907716,0.5095450127557908,0.33893210133018853,0.5661396092403834,0.017553346365950163
26,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.5919906924139113,4.8240225088907716,0.5095598779847889,0.33893210133018853,0.5661396092403834,0.017553346365950163
27,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.5919906924139113,4.8240225088907716,0.5095781740151031,0.33893210133018853,0.5661396092403834,0.017553346365950163
28,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.5919906924139113,4.8240225088907716,0.5095994720206035,0.33893210133018853,0.5661396092403834,0.017553346365950163
29,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6051069138794236,4.8240225088907716,0.5098463284421147,0.33893210133018853,0.567641738473642,0.017553346365950163
30,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6051069138794236,4.8240225088907716,0.5098554939285546,0.33893210133018853,0.567641738473642,0.017553346365950163
31,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6051069138794236,4.8240225088907716,0.5098688126270341,0.33893210133018853,0.567641738473642,0.017553346365950163
32,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6051069138794236,4.8240225088907716,0.5098857124528877,0.33893210133018853,0.567641738473642,0.017553346365950163
33,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6051069138794236,4.8240225088907716,0.5099056958100742,0.33893210133018853,0.567641738473642,0.017553346365950163
34,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6051069138794236,4.8240225088907716,0.5099283291814115,0.33893210133018853,0.567641738473642,0.017553346365950163
35,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.8240225088907716,0.5101283354779893,0.33893210133018853,0.5679767923333012,0.017553346365950163
36,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.8240225088907716,0.5101467203656589,0.33893210133018853,0.5679767923333012,0.017553346365950163
37,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.8240225088907716,0.5101674136736741,0.33893210133018853,0.5679767923333012,0.017553346365950163
38,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.8240225088907716,0.5101901103499421,0.33893210133018853,0.5679767923333012,0.017553346365950163
39,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5099119436118964,0.33893210133018853,0.5679767923333012,0.017497466591620135
40,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5099642550101232,0.33893210133018853,0.5679767923333012,0.017497466591620135
41,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5100145561505814,0.33893210133018853,0.5679767923333012,0.017497466591620135
42,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5100630671891123,0.33893210133018853,0.5679767923333012,0.017497466591620135
43,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5101099792526184,0.33893210133018853,0.5679767923333012,0.017497466591620135
44,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5101554578789361,0.33893210133018853,0.5679767923333012,0.017497466591620135
45,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5101996461159353,0.33893210133018853,0.5679767923333012,0.017497466591620135
46,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5102426673004052,0.33893210133018853,0.5679767923333012,0.017497466591620135
47,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5102846275394924,0.33893210133018853,0.5679767923333012,0.017497466591620135
48,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5103256179183875,0.33893210133018853,0.5679767923333012,0.017497466591620135
49,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5103657164579996,0.33893210133018853,0.5679767923333012,0.017497466591620135
50,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5104049898457468,0.33893210133018853,0.5679767923333012,0.017497466591620135
51,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5104434949615777,0.33893210133018853,0.5679767923333012,0.017497466591620135
52,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5104812802200412,0.33893210133018853,0.5679767923333012,0.017497466591620135
53,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5105183867477762,0.33893210133018853,0.5679767923333012,0.017497466591620135
54,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5105548494142801,0.33893210133018853,0.5679767923333012,0.017497466591620135
55,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5105906977322898,0.33893210133018853,0.5679767923333012,0.017497466591620135
56,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5106259566426173,0.33893210133018853,0.5679767923333012,0.017497466591620135
57,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5106606471968567,0.33893210133018853,0.5679767923333012,0.017497466591620135
58,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.510694787150031,0.33893210133018853,0.5679767923333012,0.017497466591620135
59,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5107283914739918,0.33893210133018853,0.5679767923333012,0.017497466591620135
60,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5107614728012259,0.33893210133018853,0.5679767923333012,0.017497466591620135
61,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5107940418076606,0.33893210133018853,0.5679767923333012,0.017497466591620135
62,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5108261075420968,0.33893210133018853,0.5679767923333012,0.017497466591620135
63,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5108576777090191,0.33893210133018853,0.5679767923333012,0.017497466591620135
64,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5108887589107529,0.33893210133018853,0.5679767923333012,0.017497466591620135
