step,run_id,timestamp,name,num_citizens="100",num_corporate_media="3",num_influencers="5",num_government="1",network_type="small_world",steps="75",simulationName="high-trust-high-accuracy-s1",truth_seeking_mean="0",truth_seeking_std="2.5",confirmation_bias_min="3",confirmation_bias_max="8",critical_thinking_min="3",critical_thinking_max="8",social_conformity_min="3",social_conformity_max="8",initial_trust_in_corporate="5",initial_trust_in_influencers="5",initial_trust_in_government="8",corporate_bias_min="-3",corporate_bias_max="3",truth_commitment_corporate="6",corporate_publication_rate="1",corporate_influence_reach="0.7",influencer_bias_min="-4",influencer_bias_max="4",truth_commitment_influencer="4",influencer_publication_rate="1",influencer_influence_reach="0.5",government_bias="1",truth_commitment_government="10",government_publication_rate="1",government_influence_reach="0.6",small_world_k="4",small_world_p="0.1",scale_free_m="3",random_p="0.1",avg_trust_corporate,avg_trust_government,avg_trust_influencer,avg_truth_assessment,trust_var_corporate,trust_var_government,trust_var_influencer
58,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5015886179849407,0.04159734606585379,0.9400832350794708,0.6340517003220615
59,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5015611574504609,0.04159734606585379,0.9400832350794708,0.6340517003220615
60,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5015336909967533,0.04159734606585379,0.9400832350794708,0.6340517003220615
61,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5015062064868432,0.04159734606585379,0.9400832350794708,0.6340517003220615
62,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.50147869365412,0.04159734606585379,0.9400832350794708,0.6340517003220615
63,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5014511439316386,0.04159734606585379,0.9400832350794708,0.6340517003220615
64,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5014235502952089,0.04159734606585379,0.9400832350794708,0.6340517003220615
65,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5013959071190631,0.04159734606585379,0.9400832350794708,0.6340517003220615
66,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5013682100430283,0.04159734606585379,0.9400832350794708,0.6340517003220615
67,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5013404558502641,0.04159734606585379,0.9400832350794708,0.6340517003220615
68,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5013126423547147,0.04159734606585379,0.9400832350794708,0.6340517003220615
69,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5012847682975251,0.04159734606585379,0.9400832350794708,0.6340517003220615
70,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5012568332517263,0.04159734606585379,0.9400832350794708,0.6340517003220615
71,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5012288375345695,0.04159734606585379,0.9400832350794708,0.6340517003220615
72,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5012007821269399,0.04159734606585379,0.9400832350794708,0.6340517003220615
73,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.5011726685993201,0.04159734606585379,0.9400832350794708,0.6340517003220615
74,run_1746380959,2025-05-04 13:49:19,high-trust-high-accuracy-s1,"100","3","5","1","small_world","75","high-trust-high-accuracy-s1","0","2.5","3","8","3","8","3","8","5","5","8","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.215852639226307,9.186108396531509,4.307210231292924,0.501144499043827,0.04159734606585379,0.9400832350794708,0.6340517003220615
