step,run_id,timestamp,name,num_citizens="100",num_corporate_media="3",num_influencers="5",num_government="1",network_type="small_world",steps="75",simulationName="small-world-high-s2",truth_seeking_mean="0",truth_seeking_std="2.5",confirmation_bias_min="3",confirmation_bias_max="8",critical_thinking_min="3",critical_thinking_max="8",social_conformity_min="3",social_conformity_max="8",initial_trust_in_corporate="5",initial_trust_in_influencers="5",initial_trust_in_government="5",corporate_bias_min="-3",corporate_bias_max="3",truth_commitment_corporate="6",corporate_publication_rate="1",corporate_influence_reach="0.7",influencer_bias_min="-4",influencer_bias_max="4",truth_commitment_influencer="4",influencer_publication_rate="1",influencer_influence_reach="0.5",government_bias="1",truth_commitment_government="1",government_publication_rate="1",government_influence_reach="0.6",small_world_k="8",small_world_p="0.1",scale_free_m="3",random_p="0.1",avg_trust_corporate,avg_trust_government,avg_trust_influencer,avg_truth_assessment,trust_var_corporate,trust_var_government,trust_var_influencer
15,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.540474140334219,3.7452880052391935,4.227141918548859,0.4620304154136586,0.30353741620869906,2.3391917846219847,0.43387461111245246
16,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.551186350424936,3.7452880052391935,4.227141918548859,0.46197203752086624,0.30331846418671815,2.3391917846219847,0.43387461111245246
17,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.551186350424936,3.7452880052391935,4.227141918548859,0.4618406250942494,0.30331846418671815,2.3391917846219847,0.43387461111245246
18,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.551186350424936,3.7452880052391935,4.227141918548859,0.46173450480615075,0.30331846418671815,2.3391917846219847,0.43387461111245246
19,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.551186350424936,3.7452880052391935,4.227141918548859,0.4616504272011001,0.30331846418671815,2.3391917846219847,0.43387461111245246
20,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.551186350424936,3.7452880052391935,4.227141918548859,0.461585526241982,0.30331846418671815,2.3391917846219847,0.43387461111245246
21,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.551186350424936,3.7452880052391935,4.227141918548859,0.4615372744159917,0.30331846418671815,2.3391917846219847,0.43387461111245246
22,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.551186350424936,3.7452880052391935,4.227141918548859,0.4615034432546859,0.30331846418671815,2.3391917846219847,0.43387461111245246
23,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4617009530069204,0.30344957168487235,2.3391917846219847,0.43387461111245246
24,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.461664542136775,0.30344957168487235,2.3391917846219847,0.43387461111245246
25,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4616408785552182,0.30344957168487235,2.3391917846219847,0.43387461111245246
26,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4616281272349164,0.30344957168487235,2.3391917846219847,0.43387461111245246
27,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46162468433164056,0.30344957168487235,2.3391917846219847,0.43387461111245246
28,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46162914869934374,0.30344957168487235,2.3391917846219847,0.43387461111245246
29,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4616402969594997,0.30344957168487235,2.3391917846219847,0.43387461111245246
30,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46165706166790765,0.30344957168487235,2.3391917846219847,0.43387461111245246
31,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4616785121832756,0.30344957168487235,2.3391917846219847,0.43387461111245246
32,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4617038378944347,0.30344957168487235,2.3391917846219847,0.43387461111245246
33,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4617323335082871,0.30344957168487235,2.3391917846219847,0.43387461111245246
34,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4617633861395931,0.30344957168487235,2.3391917846219847,0.43387461111245246
35,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4617964639773784,0.30344957168487235,2.3391917846219847,0.43387461111245246
36,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4618311063318405,0.30344957168487235,2.3391917846219847,0.43387461111245246
37,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4618669148908139,0.30344957168487235,2.3391917846219847,0.43387461111245246
38,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4619035460366673,0.30344957168487235,2.3391917846219847,0.43387461111245246
39,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4619407040934254,0.30344957168487235,2.3391917846219847,0.43387461111245246
40,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4619781353903255,0.30344957168487235,2.3391917846219847,0.43387461111245246
41,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46201562304229876,0.30344957168487235,2.3391917846219847,0.43387461111245246
42,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.462052982360283,0.30344957168487235,2.3391917846219847,0.43387461111245246
43,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4620900568150854,0.30344957168487235,2.3391917846219847,0.43387461111245246
44,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46212671448794196,0.30344957168487235,2.3391917846219847,0.43387461111245246
45,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4621628449491484,0.30344957168487235,2.3391917846219847,0.43387461111245246
46,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4621983565133093,0.30344957168487235,2.3391917846219847,0.43387461111245246
47,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46223317382604123,0.30344957168487235,2.3391917846219847,0.43387461111245246
48,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46226723574244394,0.30344957168487235,2.3391917846219847,0.43387461111245246
49,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4623004934624664,0.30344957168487235,2.3391917846219847,0.43387461111245246
50,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46233290889250256,0.30344957168487235,2.3391917846219847,0.43387461111245246
51,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4623644532062356,0.30344957168487235,2.3391917846219847,0.43387461111245246
52,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4623951055809959,0.30344957168487235,2.3391917846219847,0.43387461111245246
53,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46242485208872786,0.30344957168487235,2.3391917846219847,0.43387461111245246
54,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46245368472316367,0.30344957168487235,2.3391917846219847,0.43387461111245246
55,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46248160054698795,0.30344957168487235,2.3391917846219847,0.43387461111245246
56,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4625086009447072,0.30344957168487235,2.3391917846219847,0.43387461111245246
57,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4625346909686322,0.30344957168487235,2.3391917846219847,0.43387461111245246
58,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46255987876687216,0.30344957168487235,2.3391917846219847,0.43387461111245246
59,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46258417508355376,0.30344957168487235,2.3391917846219847,0.43387461111245246
60,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4626075928226326,0.30344957168487235,2.3391917846219847,0.43387461111245246
61,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46263014666768315,0.30344957168487235,2.3391917846219847,0.43387461111245246
62,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46265185275095655,0.30344957168487235,2.3391917846219847,0.43387461111245246
63,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46267272836577594,0.30344957168487235,2.3391917846219847,0.43387461111245246
64,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4626927917170503,0.30344957168487235,2.3391917846219847,0.43387461111245246
65,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.462712061705291,0.30344957168487235,2.3391917846219847,0.43387461111245246
66,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46273055774006894,0.30344957168487235,2.3391917846219847,0.43387461111245246
67,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.46274829957932134,0.30344957168487235,2.3391917846219847,0.43387461111245246
68,run_1746381465,2025-05-04 13:57:45,small-world-high-s2,"100","3","5","1","small_world","75","small-world-high-s2","0","2.5","3","8","3","8","3","8","5","5","5","-3","3","6","1","0.7","-4","4","4","1","0.5","1","1","1","0.6","8","0.1","3","0.1",5.562439116445529,3.7452880052391935,4.227141918548859,0.4627653071913443,0.30344957168487235,2.3391917846219847,0.43387461111245246
